ProlificID,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,Age.x,Gender.x,Education,Race,Study.About,Speaker.from,From.South,From.Midwest,Kind,Friendly,Intelligent,Wealthy,Professional,Attractive,Would.Be.Friends,Happy,Relatable,Educated,I.Lived.in.South,I.Familiar.South.Speech,I.Friends.South,I.Would.Live.South,I.Like.Southerners.Talk,I.have.Southern.accent,Parents.have.accent,Colleagues.have.accent,I.imitate.accent,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q11_15,Q11_16,Q11_17,Q11_18,Q11_19,Q11_39,Q11_40,Q11_41,Q11_20,Q11_21,Q11_22,Q11_23,Q11_24,Q11_25,Q11_26,Q11_27,Q11_28,Q11_29,Q11_30,Q11_31,Q11_32,Q11_33,Q11_34,Q11_35,Q11_36,Q11_37,Q11_38,Q11_42,Q11_43,Q11_44,Q12_51,Q12_52,Q12_53,Q12_54,Q12_55,Q12_56,Q12_57,Q12_58,Q12_59,Q12_60,Q12_61,Q12_62,Q12_63,Q12_64,Q12_65,Q12_66,Q12_67,Q12_68,Q12_69,Q12_70,Q12_71,Q12_72,Q12_73,Q12_74,Q12_75,Q12_76,Q12_77,Q12_78,Q12_79,Q12_80,Q12_81,Q12_82,Q12_83,Q12_84,Q12_85,Q12_86,Q12_87,Q12_88,Q12_89,Q12_90,Q12_91,Q12_92,Q12_93,Q12_94,Q12_95,Q12_96,Q12_97,Q12_98,Q12_99,Q12_100,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q13.1_5,Q13.1_6,Q13.1_7,Q13.1_8,Q13.1_9,Q13.1_10,Q13.1_11,Q13.1_12,Q13.1_13,Q13.1_14,Q13.1_15,Q13.1_16,Q13.1_17,Q13.1_18,Q13.1_19,Q13.1_20,Q13.1_21,Q13.1_22,Q13.1_23,Q13.1_24,Q13.1_25,Q13.1_26,Q13.1_27,Q13.1_28,Q13.1_29,Q13.1_30,Q13.1_31,Q13.1_32,Q13.1_33,Q7,Time,IbexID,Age.y,Gender.y,Dialect,Test,Notes
5d4104de2a3ce2001bb52d12,43697.67153,43697.68264,IP Address,75.107.51.172,100,959,TRUE,43697.68264,R_2wMsjdRPsYS40lD,NA,NA,NA,NA,32.38360596,-85.91619873,anonymous,EN,5d4104de2a3ce2001bb52d12,35,Female,Bachelor's degree,Black or African American,If participants are better able to identify words with voice suggestions or visual cues. ,"American with Northern Accent, I'm guessing Penn State",1,31,91,100,100,62,100,71,80,88,89,100,100,100,100,8,100,29,70,75,86,2,2,5,5,5,5,4,1,2,5,1,1,5,4,3,1,2,1,5,5,5,3,1,2,5,1,3,5,5,5,5,3,5,5,1,1,2,3,2,3,4,5,1,5,1,1,4,2,3,1,1,4,1,2,1,3,4,4,1,1,1,1,1,1,1,4,3,1,1,1,3,2,3,2,4,4,1,1,1,4,4,2,1,2,1,1,1,2,1,4,2,3,4,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"wow, really thorough survey.",1566331629,9c1aba8483b68d0dd58aca27c89f67df,35,F,Southern,M2,
5d43b2ec71d6970016f668b2,43695.70139,43695.70694,IP Address,172.73.123.134,100,481,TRUE,43695.70694,R_3IexknlIAYdGbtL,NA,NA,NA,NA,35.31350708,-81.55989838,anonymous,EN,5d43b2ec71d6970016f668b2,34,Female,Bachelor's degree,White,Whether people can determine what word is right visually or hearing more rapidly.,Midwest US,68,68,85,85,100,50,100,51,51,71,51,100,100,100,100,100,100,100,100,100,75,5,3,5,4,4,5,5,4,3,5,3,2,5,5,5,4,5,3,5,4,4,4,3,3,3,4,2,2,4,4,4,4,5,4,4,4,3,4,5,4,4,5,4,4,3,2,3,2,2,3,1,3,3,3,2,4,3,2,3,2,2,2,1,2,2,2,3,2,2,2,3,2,2,1,3,4,1,3,3,3,3,3,2,3,1,1,1,2,3,4,3,1,3,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,1566161381,483800821e264fc68f6685fb6e05c6a7,34,F,Southern,S2,
5d4459c166881d001c4d5451,43761.64514,43761.65208,IP Address,68.11.232.77,100,569,TRUE,43761.65208,R_33scPH436qpm0F4,NA,NA,NA,NA,30.3927002,-91.00140381,anonymous,EN,5d4459c166881d001c4d5451,50,Male,Bachelor's degree,White,I assume pronunciation because the guesses weren't hard and we were asked where we've lived in the beginning.,Middle of country,20,92,51,52,42,12,51,32,51,27,12,63,100,99,100,100,100,34,33,76,93,2,4,3,3,5,4,4,4,2,5,4,2,4,4,5,4,3,3,2,5,4,4,3,2,5,3,4,3,4,5,4,4,4,3,2,3,3,4,3,5,3,3,4,4,2,2,4,3,4,4,1,4,3,4,3,3,2,4,2,3,2,1,4,1,1,3,4,3,3,2,3,4,1,4,4,4,1,4,1,4,4,3,1,4,1,1,1,3,1,1,3,4,4,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1571858965,10c0e573e686823ae02a0a66e9940cda,50,M,Southern,M3,
5d4c71ea3098cb001744e076,43696.51667,43696.52292,IP Address,152.30.143.24,100,530,TRUE,43696.52292,R_1o1Dlw3J0DSXOsV,NA,NA,NA,NA,35.24090576,-83.14749908,anonymous,EN,5d4c71ea3098cb001744e076,34,Female,Graduate/advanced degree,White,"It's really cool. The first couple of questions I got confused with the record function, but quickly corrected my mistake.",The Northeastern US,0,0,73,85,95,50,89,50,76,85,69,94,100,100,100,93,76,91,94,81,91,3,3,4,1,2,4,4,1,2,3,4,1,5,1,2,4,4,1,5,2,5,5,1,4,1,1,1,4,1,2,4,4,5,3,1,3,1,5,5,4,1,4,1,1,4,1,4,3,3,4,1,3,4,4,2,4,1,2,1,1,2,1,4,1,1,2,1,3,1,1,3,1,1,1,1,2,1,1,1,3,2,2,1,3,3,1,3,3,2,4,3,2,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,1566231857,9ec7aa1c98e824d00d9479eb1ec154f8,34,F,Southern,M1,
5d6334f03ce9f5001ab89a3b,43755.94444,43755.95069,IP Address,75.177.49.55,100,570,TRUE,43755.95069,R_2S8Dpfkb1N8EudR,NA,NA,NA,NA,36.021698,-79.7838974,anonymous,EN,5d6334f03ce9f5001ab89a3b,49,Male,Graduate/advanced degree,White,Visual versus auditory learning,Midwest United States,5,92,78,79,90,37,64,42,72,77,79,78,100,100,100,100,100,100,100,100,100,5,4,4,1,3,2,4,3,3,5,4,2,4,2,3,4,4,2,2,5,1,4,1,3,3,4,2,3,3,3,1,4,4,4,4,5,4,4,2,4,2,4,4,3,2,3,3,3,2,1,2,3,2,3,3,2,2,3,2,3,4,3,2,2,1,1,2,3,2,3,1,3,1,1,2,3,2,3,1,1,3,3,3,3,1,1,2,4,1,1,4,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,1571366406,889c489360925e9d8b541e95c5c7ef29,49,M,Southern,M1,
5d66a02581048f00166f9211,43768.48194,43768.49028,IP Address,173.242.249.44,100,723,TRUE,43768.49028,R_23VNoH5QP6lXci5,NA,NA,NA,NA,35.79890442,-86.24150085,anonymous,EN,5d66a02581048f00166f9211,23,Female,Bachelor's degree,White,Recognition of words from written and verbal communication,Southern USA,100,0,67,88,74,50,84,50,25,100,50,76,100,100,100,30,61,0,60,0,80,1,2,5,5,5,5,3,4,1,4,3,1,5,5,3,3,5,3,5,5,5,2,4,2,4,1,5,5,5,5,5,2,5,2,3,2,4,5,4,5,5,2,3,5,1,3,4,4,4,1,2,4,2,3,1,3,3,4,3,4,1,3,1,1,1,4,2,4,1,4,2,3,4,2,4,3,2,3,2,1,1,1,4,4,1,1,4,3,4,4,3,1,4,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Guessing rhino was hard, and I messed up with H2O and feel dumb now. For others in the future, maybe also put the sound test at the very start. I had to retype my info about 4-5 times while uninstalling and reinstalling FireFox. Also, the link was only for the Mac version, I think. I use windows, so I ended up having to google for the right download.",1572449650,ae2b852809a6a0abe3bf80e0666a68ac,23,F,Non-Southern,S2,
5d8d4082bc05d70013725659,43760.48472,43760.49306,IP Address,47.13.199.185,100,719,TRUE,43760.49306,R_86C4b1UkqUhdVXb,NA,NA,NA,NA,34.4367981,-85.71240234,anonymous,EN,5d8d4082bc05d70013725659,20,Male,Some college,White,The amount of words people guess right between spoken descriptions and written descriptions,America,1,85,100,100,100,78,100,100,100,100,100,100,100,100,100,100,85,1,100,100,1,4,2,5,4,5,2,5,4,5,5,4,1,5,4,5,4,5,4,4,5,2,4,1,2,5,5,4,5,4,4,3,4,4,5,2,4,2,5,1,4,5,4,1,5,4,2,4,2,3,3,3,4,2,4,2,4,1,4,4,4,3,3,4,1,1,2,4,1,4,1,4,3,3,3,4,4,1,4,1,4,4,3,2,3,4,1,1,3,2,2,4,4,1,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,1571758735,7dd3073a8f09dd7435109b435c114cdb,20,M,Southern,M2,(mixed)
5d93a2e8e248c2001967fb0a,43760.46111,43760.46944,IP Address,24.214.67.98,100,704,TRUE,43760.46944,R_2E0qJOzO85KfFz6,NA,NA,NA,NA,32.37359619,-86.1832962,anonymous,EN,5d93a2e8e248c2001967fb0a,32,Male,Bachelor's degree,White,Vernacular depending on part of country you live.,New England,29,61,92,84,85,52,88,78,79,90,63,91,100,100,100,100,100,70,80,80,100,4,2,4,1,5,3,4,4,5,5,5,2,4,2,5,5,4,2,1,5,2,2,3,5,5,4,3,4,2,4,3,5,4,5,1,4,2,2,2,5,5,3,4,5,3,2,4,2,1,3,2,4,3,4,3,3,3,4,4,3,3,1,3,1,1,2,3,2,3,2,4,3,2,1,4,3,1,4,1,4,3,3,2,4,3,2,2,3,1,2,3,4,1,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,1571756657,f7ee64a99d9313f29a4ca2535dc1306f,32,M,Southern,M2,
5d9bf3bb89c03c001340efcc,43745.95139,43745.95764,IP Address,165.123.229.70,100,554,TRUE,43745.95764,R_3rJaBbiSM59sOBD,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,5d9bf3bb89c03c001340efcc,19,Female,Some college,White,Guessing words,Midwest,1,1,65,64,66,61,58,56,58,66,64,69,1,71,1,1,1,1,1,1,76,4,3,4,1,1,1,3,1,1,4,4,4,3,4,4,4,3,1,4,5,1,1,1,4,4,4,1,4,3,3,1,1,3,1,2,4,3,5,5,5,3,4,4,3,3,2,3,3,3,3,1,3,1,3,3,3,4,3,3,3,3,3,3,1,1,1,4,4,1,1,4,3,1,1,4,2,1,1,1,4,1,3,1,4,1,1,4,4,1,2,2,2,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,1570500961,c1a2d5d023f3b79dd4c295c28cd8f5eb,19,F,Non-Southern,M1,85893027(ID)Filesmissing?
5d9cf6e126d0740014634272,43760.47431,43760.48194,IP Address,24.199.167.186,100,653,TRUE,43760.48194,R_3h5XjRhLtlvFukm,NA,NA,NA,NA,36.03579712,-79.50749969,anonymous,EN,5d9cf6e126d0740014634272,35,Female,Bachelor's degree,White,This was interesting and a good way to challenge my brain a bit. I enjoyed it over all! ,Not the south. Maybe a little mid-western accent going on?,0,80,52,50,83,50,84,50,50,50,50,80,100,100,100,94,50,81,81,100,100,4,4,3,3,4,4,2,4,2,4,3,2,4,4,2,3,3,5,5,5,5,2,3,3,2,4,4,3,3,4,4,3,4,2,4,2,3,2,5,4,2,4,3,1,2,3,4,3,4,3,2,4,1,4,1,4,4,4,2,1,2,1,1,1,1,3,2,1,1,3,4,3,4,1,4,4,1,1,1,4,4,2,1,4,3,1,3,2,1,4,2,3,4,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Very interesting. I am questioning now wether I was wrong and the person speaking was Southern!  Good job! ,1571757809,f902beb2fe0d90e502ec2741cf91de42,35,F,Southern,M2,
5da647796f5d4400118defbd,43755.80069,43755.80833,IP Address,174.64.1.159,100,646,TRUE,43755.80833,R_1gT4g2r28TSpanU,NA,NA,NA,NA,30.40420532,-91.14309692,anonymous,EN,5da647796f5d4400118defbd,22,Female,Some college,Other,What amount and kind of information helps people guess a word best.,The United States of Amercia,20,55,73,64,69,50,69,50,55,51,54,64,100,82,100,72,78,69,71,68,70,4,3,4,3,3,4,3,4,1,4,3,2,3,4,3,4,4,3,4,5,2,4,4,2,3,2,1,4,4,4,3,3,4,3,4,2,3,3,4,4,2,4,4,3,2,2,4,3,3,3,1,3,3,3,2,2,2,4,2,3,3,2,3,1,1,2,2,3,3,1,2,2,2,2,3,3,2,3,1,2,3,3,3,4,3,3,2,3,3,3,3,3,2,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,1571354015,6e7cddd056dad24c8fd2e6f9180ed25b,22,F,Southern,M1,
5da9e890d0b79e0015143ed9,43762.57292,43762.58056,IP Address,174.87.43.23,100,651,TRUE,43762.58056,R_2wEPLx0PbphOf1S,NA,NA,NA,NA,33.07870483,-83.23760223,anonymous,EN,5da9e890d0b79e0015143ed9,24,Male,Bachelor's degree,White,Being able to tell if you are able to interpret words better from visuals or auditory feedback.,The united states,10,29,100,100,100,70,100,90,80,100,85,100,100,100,100,100,40,50,100,60,100,4,3,4,3,3,3,4,3,4,5,4,2,4,3,4,4,4,2,3,4,2,4,3,3,4,3,2,4,3,4,2,3,4,4,3,3,2,4,2,4,5,4,4,5,3,2,3,2,3,2,2,3,3,3,3,3,2,4,3,4,4,2,2,2,1,2,3,3,3,1,3,3,2,3,3,3,1,3,1,3,3,4,2,4,2,2,2,3,2,1,3,3,2,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,1571939148,9b4751726317125aeac2f92338fd5a72,24,M,Southern,M3,
5dbf7832e5f6c840bc277ed8,43781.55694,43781.56389,IP Address,50.26.97.163,100,620,TRUE,43781.56389,R_REJ4aPGPxcUN6p3,NA,NA,NA,NA,35.19900513,-101.8951035,anonymous,EN,5dbf7832e5f6c840bc277ed8,21,Male,High school diploma,White,people being able to guess a word off of hints,southern united states,100,10,100,100,100,49,94,50,81,100,100,100,100,100,100,100,100,1,33,100,100,4,1,5,1,2,4,5,1,1,2,3,1,5,5,1,4,5,1,5,5,4,5,2,1,3,2,1,5,3,2,4,5,5,2,5,2,1,5,5,2,5,3,4,4,1,4,4,4,3,4,1,4,1,2,1,3,3,1,4,2,4,2,3,1,1,4,4,4,4,3,1,4,1,1,3,4,1,1,3,4,3,4,4,4,1,4,4,3,3,4,1,2,3,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,very fun survey i usually don't get to use my voice in these to often it was fun to exercise the mind vocabulary,1573582925,77772309fcc2bd40a12f680d3cbe281c,21,M,Southern,S1,
5dc1b63a4b54771170720f18,43781.58681,43781.59236,IP Address,65.249.163.133,100,481,TRUE,43781.59236,R_3kaGFEig7H0gdgK,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,5dc1b63a4b54771170720f18,26,Male,Bachelor's degree,White,aloud words,yes,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,1,1,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,1,5,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,4,2,1,1,4,4,1,4,4,1,2,4,4,2,4,4,1,1,1,4,4,4,4,4,4,4,4,1,1,4,1,4,2,4,1,4,4,4,4,4,4,4,1,3,4,4,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,1573585493,da1f03e0ac25873f122173a2e44475a9,26,Other,Southern,S1,
5dca2af39e40c97366bec66f,43781.72639,43781.74861,IP Address,71.238.134.249,100,1944,TRUE,43781.74861,R_2E5IXRzeBvK8zey,NA,NA,NA,NA,34.67399597,-92.35700226,anonymous,EN,5dca2af39e40c97366bec66f,27,Female,Some college,Black or African American,Seeing if people are better at guessing words or paying attention through reading or hearing a description.,"America, the south.",100,63,82,93,100,44,100,56,73,57,67,97,100,100,100,77,100,74,60,77,100,4,1,5,1,4,5,5,1,4,5,3,1,5,2,5,4,5,4,4,5,5,1,1,5,4,4,3,5,2,5,5,5,5,4,3,3,1,4,3,5,5,4,2,4,2,1,4,2,4,3,1,4,1,3,3,4,3,3,2,3,3,3,3,1,1,1,3,2,3,3,4,2,4,1,3,2,3,2,1,4,4,3,1,3,2,4,4,3,2,3,3,3,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,It was great.,1573597503,c3355efc43b77652cf232a6f1d9b4af0,27,F,Southern,S2,
68060035,43760.44028,43760.44792,IP Address,130.91.74.215,100,668,TRUE,43760.44792,R_vI7QfPcc3QMirCh,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,68060035,20,Female,Associate's degree,Hispanic or Latino,Whether we are quicker to process words and name them when the clues are spoken vs written.,The Midwest,19,81,81,80,81,60,81,60,75,80,50,50,100,50,70,60,44,0,0,0,70,2,2,4,3,1,5,4,4,1,5,2,1,4,4,2,4,2,4,5,5,5,4,5,1,2,1,4,4,5,4,4,5,2,1,5,2,2,2,5,2,4,2,5,2,1,3,2,4,4,2,3,2,2,2,2,4,1,1,3,3,2,2,3,3,1,2,3,4,1,4,2,1,2,1,2,1,3,2,4,1,1,2,1,2,1,2,3,3,3,3,3,2,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,1571754839,7e036d1b2adca60e59f2496a4b598946,20,F,Non-Southern,M1,
70173627,43762.60208,43762.61042,IP Address,130.91.74.215,100,710,TRUE,43762.61042,R_DuC0CrKl1BID077,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,70173627,18,Female,High school diploma,White,i think it is to see how people perceive words and which clues are helpful when describing words and which arent,"probably the south, maybe Kentucky",100,70,72,73,49,50,42,50,63,64,30,49,0,64,1,1,1,1,1,1,1,4,4,4,1,2,1,4,4,4,2,4,2,4,5,3,3,4,4,5,2,1,4,4,3,2,4,2,5,4,2,4,4,4,4,2,5,4,3,4,2,4,5,5,2,4,2,2,2,2,3,2,3,2,3,3,2,4,2,3,4,4,2,3,2,3,2,2,4,2,2,3,2,2,4,4,4,3,3,2,3,4,3,2,4,1,4,2,3,2,3,4,2,3,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,1571941608,7e036d1b2adca60e59f2496a4b598946,18,F,Non-Southern,S2,
71549094,43762.43819,43762.44444,IP Address,130.91.74.215,100,554,TRUE,43762.44444,R_2aW6RfKYkrqkXuk,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,71549094,20,Female,Some college,Black or African American,How people pronounce things dependent on the person giving them the word,The South,81,41,49,51,53,50,55,44,43,77,61,56,100,100,100,50,50,12,5,3,65,4,2,4,1,4,2,3,2,3,3,3,1,4,1,2,3,3,1,1,3,1,3,1,2,3,1,1,3,1,4,2,3,4,3,1,4,1,3,1,3,4,4,2,3,3,1,3,2,3,2,1,3,1,3,3,2,1,3,3,1,3,1,1,1,1,1,2,3,3,2,3,2,4,1,3,4,1,3,2,3,3,3,1,3,1,1,3,3,1,2,3,3,4,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,1571927485,7e036d1b2adca60e59f2496a4b598946,20,F,Non-Southern,S1,(mixed/chinese)
77287333,43760.47569,43760.48403,IP Address,130.91.74.215,100,667,TRUE,43760.48403,R_29oggNgQw45JXjE,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,77287333,19,Male,High school diploma,Hispanic or Latino,Different indivdual's pronunciation of words in certain contexts.,Midwest,9,70,81,81,82,49,59,48,50,40,10,68,0,60,0,0,80,0,0,26,40,2,5,5,4,1,5,3,2,1,4,3,2,5,4,3,2,1,1,5,2,5,2,2,2,2,2,4,3,4,2,1,4,3,2,4,3,4,2,3,4,1,2,1,3,1,4,3,3,4,3,4,4,2,3,2,4,1,3,1,1,3,2,2,3,1,4,4,4,2,1,4,1,4,4,4,2,1,3,3,2,3,2,4,1,4,3,3,4,2,4,3,1,3,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,1571757951,7e036d1b2adca60e59f2496a4b598946,19,F,Southern,M1,(mixed)
83826531,43762.51944,43762.52778,IP Address,130.91.74.215,100,713,TRUE,43762.52778,R_p9OGLDeLrfyVgPf,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,83826531,20,Male,High school diploma,White,Word Recognition/Pronunciation,The South,80,62,71,68,58,50,61,50,50,71,50,50,0,0,0,0,0,0,0,0,73,4,3,4,1,4,3,3,4,4,3,5,3,5,4,5,4,5,1,4,4,2,5,2,5,3,3,1,5,2,4,3,4,4,4,4,4,1,3,2,4,2,4,1,3,3,1,3,2,4,4,1,3,3,2,4,4,1,1,3,3,4,2,3,2,3,1,4,4,1,1,4,3,1,1,3,3,1,3,1,4,2,4,2,1,1,1,4,4,2,1,4,4,4,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,1571934505,7e036d1b2adca60e59f2496a4b598946,20,M,Non-Southern,S2,
85669112,43761.52083,43761.53333,IP Address,130.91.74.215,100,1044,TRUE,43761.53333,R_1FOMWvOJi9ovnDG,NA,NA,NA,NA,39.95970154,-75.19950104,anonymous,EN,85669112,18,Male,High school diploma,Asian or Pacific Islander,The way certain words are pronounced or how listening versus seeing hints affects how well individuals can guess certain words,Philadelphia,20,10,60,60,55,29,60,50,55,55,65,80,1,45,1,1,1,1,1,1,1,4,3,3,4,2,3,3,4,3,2,3,3,3,4,4,3,2,2,3,2,2,4,4,3,3,3,3,3,3,2,3,3,3,3,4,3,2,2,4,4,4,3,4,2,4,3,2,3,1,2,2,1,2,3,2,1,2,3,4,2,3,3,2,3,2,3,3,2,2,3,4,2,4,3,3,2,3,3,1,4,2,2,3,4,2,4,3,3,1,1,3,1,4,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,1571848235,7e036d1b2adca60e59f2496a4b598946,18,M,Non-Southern,M3,
